series_id,area_type_code,area_code,seasonal,series_title,begin_year,begin_period,end_year,end_period,srd_code,measure_name,area_name,county,state
LAUCN471050000000004,F,CN4710500000000,U,"Unemployment: Loudon County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Loudon County, TN",Loudon County,TN
LAUCN471050000000005,F,CN4710500000000,U,"Employment: Loudon County, TN (U)",1990,M01,2025,M07,47,Employment,"Loudon County, TN",Loudon County,TN
LAUCN471050000000006,F,CN4710500000000,U,"Labor Force: Loudon County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Loudon County, TN",Loudon County,TN
LAUCN471070000000003,F,CN4710700000000,U,"Unemployment Rate: McMinn County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"McMinn County, TN",McMinn County,TN
LAUCN471070000000004,F,CN4710700000000,U,"Unemployment: McMinn County, TN (U)",1990,M01,2025,M07,47,Unemployment,"McMinn County, TN",McMinn County,TN
LAUCN471070000000005,F,CN4710700000000,U,"Employment: McMinn County, TN (U)",1990,M01,2025,M07,47,Employment,"McMinn County, TN",McMinn County,TN
LAUCN471070000000006,F,CN4710700000000,U,"Labor Force: McMinn County, TN (U)",1990,M01,2025,M07,47,Labor Force,"McMinn County, TN",McMinn County,TN
LAUCN471090000000003,F,CN4710900000000,U,"Unemployment Rate: McNairy County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"McNairy County, TN",McNairy County,TN
LAUCN471090000000004,F,CN4710900000000,U,"Unemployment: McNairy County, TN (U)",1990,M01,2025,M07,47,Unemployment,"McNairy County, TN",McNairy County,TN
LAUCN471090000000005,F,CN4710900000000,U,"Employment: McNairy County, TN (U)",1990,M01,2025,M07,47,Employment,"McNairy County, TN",McNairy County,TN
LAUCN471090000000006,F,CN4710900000000,U,"Labor Force: McNairy County, TN (U)",1990,M01,2025,M07,47,Labor Force,"McNairy County, TN",McNairy County,TN
LAUCN471110000000003,F,CN4711100000000,U,"Unemployment Rate: Macon County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Macon County, TN",Macon County,TN
LAUCN471110000000004,F,CN4711100000000,U,"Unemployment: Macon County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Macon County, TN",Macon County,TN
LAUCN471110000000005,F,CN4711100000000,U,"Employment: Macon County, TN (U)",1990,M01,2025,M07,47,Employment,"Macon County, TN",Macon County,TN
LAUCN471110000000006,F,CN4711100000000,U,"Labor Force: Macon County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Macon County, TN",Macon County,TN
LAUCN471130000000003,F,CN4711300000000,U,"Unemployment Rate: Madison County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Madison County, TN",Madison County,TN
LAUCN471130000000004,F,CN4711300000000,U,"Unemployment: Madison County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Madison County, TN",Madison County,TN
LAUCN471130000000005,F,CN4711300000000,U,"Employment: Madison County, TN (U)",1990,M01,2025,M07,47,Employment,"Madison County, TN",Madison County,TN
LAUCN471130000000006,F,CN4711300000000,U,"Labor Force: Madison County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Madison County, TN",Madison County,TN
LAUCN471150000000003,F,CN4711500000000,U,"Unemployment Rate: Marion County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Marion County, TN",Marion County,TN
LAUCN471150000000004,F,CN4711500000000,U,"Unemployment: Marion County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Marion County, TN",Marion County,TN
LAUCN471150000000005,F,CN4711500000000,U,"Employment: Marion County, TN (U)",1990,M01,2025,M07,47,Employment,"Marion County, TN",Marion County,TN
LAUCN471150000000006,F,CN4711500000000,U,"Labor Force: Marion County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Marion County, TN",Marion County,TN
LAUCN471170000000003,F,CN4711700000000,U,"Unemployment Rate: Marshall County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Marshall County, TN",Marshall County,TN
LAUCN471170000000004,F,CN4711700000000,U,"Unemployment: Marshall County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Marshall County, TN",Marshall County,TN
LAUCN471170000000005,F,CN4711700000000,U,"Employment: Marshall County, TN (U)",1990,M01,2025,M07,47,Employment,"Marshall County, TN",Marshall County,TN
LAUCN471170000000006,F,CN4711700000000,U,"Labor Force: Marshall County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Marshall County, TN",Marshall County,TN
LAUCN471190000000003,F,CN4711900000000,U,"Unemployment Rate: Maury County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Maury County, TN",Maury County,TN
LAUCN471190000000004,F,CN4711900000000,U,"Unemployment: Maury County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Maury County, TN",Maury County,TN
LAUCN471190000000005,F,CN4711900000000,U,"Employment: Maury County, TN (U)",1990,M01,2025,M07,47,Employment,"Maury County, TN",Maury County,TN
LAUCN471190000000006,F,CN4711900000000,U,"Labor Force: Maury County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Maury County, TN",Maury County,TN
LAUCN471210000000003,F,CN4712100000000,U,"Unemployment Rate: Meigs County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Meigs County, TN",Meigs County,TN
LAUCN471210000000004,F,CN4712100000000,U,"Unemployment: Meigs County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Meigs County, TN",Meigs County,TN
LAUCN471210000000005,F,CN4712100000000,U,"Employment: Meigs County, TN (U)",1990,M01,2025,M07,47,Employment,"Meigs County, TN",Meigs County,TN
LAUCN471210000000006,F,CN4712100000000,U,"Labor Force: Meigs County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Meigs County, TN",Meigs County,TN
LAUCN471230000000003,F,CN4712300000000,U,"Unemployment Rate: Monroe County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Monroe County, TN",Monroe County,TN
LAUCN471230000000004,F,CN4712300000000,U,"Unemployment: Monroe County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Monroe County, TN",Monroe County,TN
LAUCN471230000000005,F,CN4712300000000,U,"Employment: Monroe County, TN (U)",1990,M01,2025,M07,47,Employment,"Monroe County, TN",Monroe County,TN
LAUCN471230000000006,F,CN4712300000000,U,"Labor Force: Monroe County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Monroe County, TN",Monroe County,TN
LAUCN471250000000003,F,CN4712500000000,U,"Unemployment Rate: Montgomery County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Montgomery County, TN",Montgomery County,TN
LAUCN471250000000004,F,CN4712500000000,U,"Unemployment: Montgomery County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Montgomery County, TN",Montgomery County,TN
LAUCN471250000000005,F,CN4712500000000,U,"Employment: Montgomery County, TN (U)",1990,M01,2025,M07,47,Employment,"Montgomery County, TN",Montgomery County,TN
LAUCN471250000000006,F,CN4712500000000,U,"Labor Force: Montgomery County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Montgomery County, TN",Montgomery County,TN
LAUCN471270000000003,F,CN4712700000000,U,"Unemployment Rate: Moore County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Moore County, TN",Moore County,TN
LAUCN471270000000004,F,CN4712700000000,U,"Unemployment: Moore County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Moore County, TN",Moore County,TN
LAUCN471270000000005,F,CN4712700000000,U,"Employment: Moore County, TN (U)",1990,M01,2025,M07,47,Employment,"Moore County, TN",Moore County,TN
LAUCN471270000000006,F,CN4712700000000,U,"Labor Force: Moore County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Moore County, TN",Moore County,TN
LAUCN471290000000003,F,CN4712900000000,U,"Unemployment Rate: Morgan County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Morgan County, TN",Morgan County,TN
LAUCN471290000000004,F,CN4712900000000,U,"Unemployment: Morgan County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Morgan County, TN",Morgan County,TN
LAUCN471290000000005,F,CN4712900000000,U,"Employment: Morgan County, TN (U)",1990,M01,2025,M07,47,Employment,"Morgan County, TN",Morgan County,TN
LAUCN471290000000006,F,CN4712900000000,U,"Labor Force: Morgan County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Morgan County, TN",Morgan County,TN
LAUCN471310000000003,F,CN4713100000000,U,"Unemployment Rate: Obion County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Obion County, TN",Obion County,TN
LAUCN471310000000004,F,CN4713100000000,U,"Unemployment: Obion County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Obion County, TN",Obion County,TN
LAUCN471310000000005,F,CN4713100000000,U,"Employment: Obion County, TN (U)",1990,M01,2025,M07,47,Employment,"Obion County, TN",Obion County,TN
LAUCN471310000000006,F,CN4713100000000,U,"Labor Force: Obion County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Obion County, TN",Obion County,TN
LAUCN471330000000003,F,CN4713300000000,U,"Unemployment Rate: Overton County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Overton County, TN",Overton County,TN
LAUCN471330000000004,F,CN4713300000000,U,"Unemployment: Overton County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Overton County, TN",Overton County,TN
LAUCN471330000000005,F,CN4713300000000,U,"Employment: Overton County, TN (U)",1990,M01,2025,M07,47,Employment,"Overton County, TN",Overton County,TN
LAUCN471330000000006,F,CN4713300000000,U,"Labor Force: Overton County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Overton County, TN",Overton County,TN
LAUCN471350000000003,F,CN4713500000000,U,"Unemployment Rate: Perry County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Perry County, TN",Perry County,TN
LAUCN471350000000004,F,CN4713500000000,U,"Unemployment: Perry County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Perry County, TN",Perry County,TN
LAUCN471350000000005,F,CN4713500000000,U,"Employment: Perry County, TN (U)",1990,M01,2025,M07,47,Employment,"Perry County, TN",Perry County,TN
LAUCN471350000000006,F,CN4713500000000,U,"Labor Force: Perry County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Perry County, TN",Perry County,TN
LAUCN471370000000003,F,CN4713700000000,U,"Unemployment Rate: Pickett County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Pickett County, TN",Pickett County,TN
LAUCN471370000000004,F,CN4713700000000,U,"Unemployment: Pickett County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Pickett County, TN",Pickett County,TN
LAUCN471370000000005,F,CN4713700000000,U,"Employment: Pickett County, TN (U)",1990,M01,2025,M07,47,Employment,"Pickett County, TN",Pickett County,TN
LAUCN471370000000006,F,CN4713700000000,U,"Labor Force: Pickett County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Pickett County, TN",Pickett County,TN
LAUCN471390000000003,F,CN4713900000000,U,"Unemployment Rate: Polk County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Polk County, TN",Polk County,TN
LAUCN471390000000004,F,CN4713900000000,U,"Unemployment: Polk County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Polk County, TN",Polk County,TN
LAUCN471390000000005,F,CN4713900000000,U,"Employment: Polk County, TN (U)",1990,M01,2025,M07,47,Employment,"Polk County, TN",Polk County,TN
LAUCN471390000000006,F,CN4713900000000,U,"Labor Force: Polk County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Polk County, TN",Polk County,TN
LAUCN471410000000003,F,CN4714100000000,U,"Unemployment Rate: Putnam County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Putnam County, TN",Putnam County,TN
LAUCN471410000000004,F,CN4714100000000,U,"Unemployment: Putnam County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Putnam County, TN",Putnam County,TN
LAUCN471410000000005,F,CN4714100000000,U,"Employment: Putnam County, TN (U)",1990,M01,2025,M07,47,Employment,"Putnam County, TN",Putnam County,TN
LAUCN471410000000006,F,CN4714100000000,U,"Labor Force: Putnam County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Putnam County, TN",Putnam County,TN
LAUCN471430000000003,F,CN4714300000000,U,"Unemployment Rate: Rhea County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Rhea County, TN",Rhea County,TN
LAUCN471430000000004,F,CN4714300000000,U,"Unemployment: Rhea County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Rhea County, TN",Rhea County,TN
LAUCN471430000000005,F,CN4714300000000,U,"Employment: Rhea County, TN (U)",1990,M01,2025,M07,47,Employment,"Rhea County, TN",Rhea County,TN
LAUCN471430000000006,F,CN4714300000000,U,"Labor Force: Rhea County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Rhea County, TN",Rhea County,TN
LAUCN471450000000003,F,CN4714500000000,U,"Unemployment Rate: Roane County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Roane County, TN",Roane County,TN
LAUCN471450000000004,F,CN4714500000000,U,"Unemployment: Roane County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Roane County, TN",Roane County,TN
LAUCN471450000000005,F,CN4714500000000,U,"Employment: Roane County, TN (U)",1990,M01,2025,M07,47,Employment,"Roane County, TN",Roane County,TN
LAUCN471450000000006,F,CN4714500000000,U,"Labor Force: Roane County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Roane County, TN",Roane County,TN
LAUCN471470000000003,F,CN4714700000000,U,"Unemployment Rate: Robertson County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Robertson County, TN",Robertson County,TN
LAUCN471470000000004,F,CN4714700000000,U,"Unemployment: Robertson County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Robertson County, TN",Robertson County,TN
LAUCN471470000000005,F,CN4714700000000,U,"Employment: Robertson County, TN (U)",1990,M01,2025,M07,47,Employment,"Robertson County, TN",Robertson County,TN
LAUCN471470000000006,F,CN4714700000000,U,"Labor Force: Robertson County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Robertson County, TN",Robertson County,TN
LAUCN471490000000003,F,CN4714900000000,U,"Unemployment Rate: Rutherford County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Rutherford County, TN",Rutherford County,TN
LAUCN471490000000004,F,CN4714900000000,U,"Unemployment: Rutherford County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Rutherford County, TN",Rutherford County,TN
LAUCN471490000000005,F,CN4714900000000,U,"Employment: Rutherford County, TN (U)",1990,M01,2025,M07,47,Employment,"Rutherford County, TN",Rutherford County,TN
LAUCN471490000000006,F,CN4714900000000,U,"Labor Force: Rutherford County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Rutherford County, TN",Rutherford County,TN
LAUCN471510000000003,F,CN4715100000000,U,"Unemployment Rate: Scott County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Scott County, TN",Scott County,TN
LAUCN471510000000004,F,CN4715100000000,U,"Unemployment: Scott County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Scott County, TN",Scott County,TN
LAUCN471510000000005,F,CN4715100000000,U,"Employment: Scott County, TN (U)",1990,M01,2025,M07,47,Employment,"Scott County, TN",Scott County,TN
LAUCN471510000000006,F,CN4715100000000,U,"Labor Force: Scott County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Scott County, TN",Scott County,TN
LAUCN471530000000003,F,CN4715300000000,U,"Unemployment Rate: Sequatchie County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Sequatchie County, TN",Sequatchie County,TN
LAUCN471530000000004,F,CN4715300000000,U,"Unemployment: Sequatchie County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Sequatchie County, TN",Sequatchie County,TN
LAUCN471530000000005,F,CN4715300000000,U,"Employment: Sequatchie County, TN (U)",1990,M01,2025,M07,47,Employment,"Sequatchie County, TN",Sequatchie County,TN
LAUCN471530000000006,F,CN4715300000000,U,"Labor Force: Sequatchie County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Sequatchie County, TN",Sequatchie County,TN
LAUCN471550000000003,F,CN4715500000000,U,"Unemployment Rate: Sevier County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Sevier County, TN",Sevier County,TN
LAUCN471550000000004,F,CN4715500000000,U,"Unemployment: Sevier County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Sevier County, TN",Sevier County,TN
LAUCN471550000000005,F,CN4715500000000,U,"Employment: Sevier County, TN (U)",1990,M01,2025,M07,47,Employment,"Sevier County, TN",Sevier County,TN
LAUCN471550000000006,F,CN4715500000000,U,"Labor Force: Sevier County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Sevier County, TN",Sevier County,TN
LAUCN471570000000003,F,CN4715700000000,U,"Unemployment Rate: Shelby County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Shelby County, TN",Shelby County,TN
LAUCN471570000000004,F,CN4715700000000,U,"Unemployment: Shelby County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Shelby County, TN",Shelby County,TN
LAUCN471570000000005,F,CN4715700000000,U,"Employment: Shelby County, TN (U)",1990,M01,2025,M07,47,Employment,"Shelby County, TN",Shelby County,TN
LAUCN471570000000006,F,CN4715700000000,U,"Labor Force: Shelby County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Shelby County, TN",Shelby County,TN
LAUCN471590000000003,F,CN4715900000000,U,"Unemployment Rate: Smith County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Smith County, TN",Smith County,TN
LAUCN471590000000004,F,CN4715900000000,U,"Unemployment: Smith County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Smith County, TN",Smith County,TN
LAUCN471590000000005,F,CN4715900000000,U,"Employment: Smith County, TN (U)",1990,M01,2025,M07,47,Employment,"Smith County, TN",Smith County,TN
LAUCN471590000000006,F,CN4715900000000,U,"Labor Force: Smith County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Smith County, TN",Smith County,TN
LAUCN471610000000003,F,CN4716100000000,U,"Unemployment Rate: Stewart County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Stewart County, TN",Stewart County,TN
LAUCN471610000000004,F,CN4716100000000,U,"Unemployment: Stewart County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Stewart County, TN",Stewart County,TN
LAUCN471610000000005,F,CN4716100000000,U,"Employment: Stewart County, TN (U)",1990,M01,2025,M07,47,Employment,"Stewart County, TN",Stewart County,TN
LAUCN471610000000006,F,CN4716100000000,U,"Labor Force: Stewart County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Stewart County, TN",Stewart County,TN
LAUCN471630000000003,F,CN4716300000000,U,"Unemployment Rate: Sullivan County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Sullivan County, TN",Sullivan County,TN
LAUCN471630000000004,F,CN4716300000000,U,"Unemployment: Sullivan County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Sullivan County, TN",Sullivan County,TN
LAUCN471630000000005,F,CN4716300000000,U,"Employment: Sullivan County, TN (U)",1990,M01,2025,M07,47,Employment,"Sullivan County, TN",Sullivan County,TN
LAUCN471630000000006,F,CN4716300000000,U,"Labor Force: Sullivan County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Sullivan County, TN",Sullivan County,TN
LAUCN471650000000003,F,CN4716500000000,U,"Unemployment Rate: Sumner County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Sumner County, TN",Sumner County,TN
LAUCN471650000000004,F,CN4716500000000,U,"Unemployment: Sumner County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Sumner County, TN",Sumner County,TN
LAUCN471650000000005,F,CN4716500000000,U,"Employment: Sumner County, TN (U)",1990,M01,2025,M07,47,Employment,"Sumner County, TN",Sumner County,TN
LAUCN471650000000006,F,CN4716500000000,U,"Labor Force: Sumner County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Sumner County, TN",Sumner County,TN
LAUCN471670000000003,F,CN4716700000000,U,"Unemployment Rate: Tipton County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Tipton County, TN",Tipton County,TN
LAUCN471670000000004,F,CN4716700000000,U,"Unemployment: Tipton County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Tipton County, TN",Tipton County,TN
LAUCN471670000000005,F,CN4716700000000,U,"Employment: Tipton County, TN (U)",1990,M01,2025,M07,47,Employment,"Tipton County, TN",Tipton County,TN
LAUCN471670000000006,F,CN4716700000000,U,"Labor Force: Tipton County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Tipton County, TN",Tipton County,TN
LAUCN471690000000003,F,CN4716900000000,U,"Unemployment Rate: Trousdale County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Trousdale County, TN",Trousdale County,TN
LAUCN471690000000004,F,CN4716900000000,U,"Unemployment: Trousdale County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Trousdale County, TN",Trousdale County,TN
LAUCN471690000000005,F,CN4716900000000,U,"Employment: Trousdale County, TN (U)",1990,M01,2025,M07,47,Employment,"Trousdale County, TN",Trousdale County,TN
LAUCN471690000000006,F,CN4716900000000,U,"Labor Force: Trousdale County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Trousdale County, TN",Trousdale County,TN
LAUCN471710000000003,F,CN4717100000000,U,"Unemployment Rate: Unicoi County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Unicoi County, TN",Unicoi County,TN
LAUCN471710000000004,F,CN4717100000000,U,"Unemployment: Unicoi County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Unicoi County, TN",Unicoi County,TN
LAUCN471710000000005,F,CN4717100000000,U,"Employment: Unicoi County, TN (U)",1990,M01,2025,M07,47,Employment,"Unicoi County, TN",Unicoi County,TN
LAUCN471710000000006,F,CN4717100000000,U,"Labor Force: Unicoi County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Unicoi County, TN",Unicoi County,TN
LAUCN471730000000003,F,CN4717300000000,U,"Unemployment Rate: Union County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Union County, TN",Union County,TN
LAUCN471730000000004,F,CN4717300000000,U,"Unemployment: Union County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Union County, TN",Union County,TN
LAUCN471730000000005,F,CN4717300000000,U,"Employment: Union County, TN (U)",1990,M01,2025,M07,47,Employment,"Union County, TN",Union County,TN
LAUCN471730000000006,F,CN4717300000000,U,"Labor Force: Union County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Union County, TN",Union County,TN
LAUCN471750000000003,F,CN4717500000000,U,"Unemployment Rate: Van Buren County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Van Buren County, TN",Van Buren County,TN
LAUCN471750000000004,F,CN4717500000000,U,"Unemployment: Van Buren County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Van Buren County, TN",Van Buren County,TN
LAUCN471750000000005,F,CN4717500000000,U,"Employment: Van Buren County, TN (U)",1990,M01,2025,M07,47,Employment,"Van Buren County, TN",Van Buren County,TN
LAUCN471750000000006,F,CN4717500000000,U,"Labor Force: Van Buren County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Van Buren County, TN",Van Buren County,TN
LAUCN471770000000003,F,CN4717700000000,U,"Unemployment Rate: Warren County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Warren County, TN",Warren County,TN
LAUCN471770000000004,F,CN4717700000000,U,"Unemployment: Warren County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Warren County, TN",Warren County,TN
LAUCN471770000000005,F,CN4717700000000,U,"Employment: Warren County, TN (U)",1990,M01,2025,M07,47,Employment,"Warren County, TN",Warren County,TN
LAUCN471770000000006,F,CN4717700000000,U,"Labor Force: Warren County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Warren County, TN",Warren County,TN
LAUCN471790000000003,F,CN4717900000000,U,"Unemployment Rate: Washington County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Washington County, TN",Washington County,TN
LAUCN471790000000004,F,CN4717900000000,U,"Unemployment: Washington County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Washington County, TN",Washington County,TN
LAUCN471790000000005,F,CN4717900000000,U,"Employment: Washington County, TN (U)",1990,M01,2025,M07,47,Employment,"Washington County, TN",Washington County,TN
LAUCN471790000000006,F,CN4717900000000,U,"Labor Force: Washington County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Washington County, TN",Washington County,TN
LAUCN471810000000003,F,CN4718100000000,U,"Unemployment Rate: Wayne County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Wayne County, TN",Wayne County,TN
LAUCN471810000000004,F,CN4718100000000,U,"Unemployment: Wayne County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Wayne County, TN",Wayne County,TN
LAUCN471810000000005,F,CN4718100000000,U,"Employment: Wayne County, TN (U)",1990,M01,2025,M07,47,Employment,"Wayne County, TN",Wayne County,TN
LAUCN471810000000006,F,CN4718100000000,U,"Labor Force: Wayne County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Wayne County, TN",Wayne County,TN
LAUCN471830000000003,F,CN4718300000000,U,"Unemployment Rate: Weakley County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Weakley County, TN",Weakley County,TN
LAUCN471830000000004,F,CN4718300000000,U,"Unemployment: Weakley County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Weakley County, TN",Weakley County,TN
LAUCN471830000000005,F,CN4718300000000,U,"Employment: Weakley County, TN (U)",1990,M01,2025,M07,47,Employment,"Weakley County, TN",Weakley County,TN
LAUCN471830000000006,F,CN4718300000000,U,"Labor Force: Weakley County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Weakley County, TN",Weakley County,TN
LAUCN471850000000003,F,CN4718500000000,U,"Unemployment Rate: White County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"White County, TN",White County,TN
LAUCN471850000000004,F,CN4718500000000,U,"Unemployment: White County, TN (U)",1990,M01,2025,M07,47,Unemployment,"White County, TN",White County,TN
LAUCN471850000000005,F,CN4718500000000,U,"Employment: White County, TN (U)",1990,M01,2025,M07,47,Employment,"White County, TN",White County,TN
LAUCN471850000000006,F,CN4718500000000,U,"Labor Force: White County, TN (U)",1990,M01,2025,M07,47,Labor Force,"White County, TN",White County,TN
LAUCN471870000000003,F,CN4718700000000,U,"Unemployment Rate: Williamson County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Williamson County, TN",Williamson County,TN
LAUCN471870000000004,F,CN4718700000000,U,"Unemployment: Williamson County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Williamson County, TN",Williamson County,TN
LAUCN471870000000005,F,CN4718700000000,U,"Employment: Williamson County, TN (U)",1990,M01,2025,M07,47,Employment,"Williamson County, TN",Williamson County,TN
LAUCN471870000000006,F,CN4718700000000,U,"Labor Force: Williamson County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Williamson County, TN",Williamson County,TN
LAUCN471890000000003,F,CN4718900000000,U,"Unemployment Rate: Wilson County, TN (U)",1990,M01,2025,M07,47,Unemployment Rate,"Wilson County, TN",Wilson County,TN
LAUCN471890000000004,F,CN4718900000000,U,"Unemployment: Wilson County, TN (U)",1990,M01,2025,M07,47,Unemployment,"Wilson County, TN",Wilson County,TN
LAUCN471890000000005,F,CN4718900000000,U,"Employment: Wilson County, TN (U)",1990,M01,2025,M07,47,Employment,"Wilson County, TN",Wilson County,TN
LAUCN471890000000006,F,CN4718900000000,U,"Labor Force: Wilson County, TN (U)",1990,M01,2025,M07,47,Labor Force,"Wilson County, TN",Wilson County,TN
LAUCN480010000000003,F,CN4800100000000,U,"Unemployment Rate: Anderson County, TX (U)",1990,M01,2025,M07,48,Unemployment Rate,"Anderson County, TX",Anderson County,TX
